customer_id,order_date,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
CUST01875,2025-07-18,74,7,3162.7799999999997,3,2,4,9,Potential Loyalists
CUST01876,2025-05-10,143,5,4129.84,2,2,5,9,Potential Loyalists
CUST01877,2025-08-16,45,3,2789.21,4,1,4,9,Potential Loyalists
CUST01878,2025-09-08,22,1,314.15,4,1,1,6,At Risk
CUST01879,2025-09-06,24,1,709.74,4,1,1,6,At Risk
CUST01880,2025-02-11,231,4,1569.8400000000001,1,1,3,5,Lost Customers
CUST01881,2025-09-22,8,5,3112.58,5,2,4,11,Loyal Customers
CUST01882,2025-02-23,219,2,965.8,1,1,2,4,Lost Customers
CUST01883,2025-09-25,5,4,2831.88,5,1,4,10,Loyal Customers
CUST01884,2025-02-08,234,3,2372.63,1,1,3,5,Lost Customers
CUST01885,2025-09-24,6,5,3303.2799999999997,5,2,4,11,Loyal Customers
CUST01886,2025-07-14,78,2,948.26,3,1,2,6,At Risk
CUST01887,2025-05-27,126,6,3354.62,2,2,4,8,Potential Loyalists
CUST01888,2025-09-03,27,6,3310.32,4,2,4,10,Loyal Customers
CUST01889,2025-07-21,71,2,1553.42,3,1,3,7,At Risk
CUST01890,2025-02-16,226,1,416.76,1,1,1,3,Lost Customers
CUST01891,2025-02-25,217,2,3614.49,1,1,4,6,At Risk
CUST01892,2025-08-22,39,1,547.55,4,1,1,6,At Risk
CUST01893,2025-08-11,50,3,2530.01,3,1,3,7,At Risk
CUST01894,2025-03-19,195,4,3166.55,1,1,4,6,At Risk
CUST01895,2024-11-05,329,1,1344.42,1,1,2,4,Lost Customers
CUST01896,2025-07-22,70,1,177.86,3,1,1,5,Lost Customers
CUST01897,2025-09-02,28,6,4619.71,4,2,5,11,Loyal Customers
CUST01898,2025-02-24,218,1,829.18,1,1,2,4,Lost Customers
CUST01899,2025-08-08,53,2,1576.16,3,1,3,7,At Risk
CUST01900,2025-07-17,75,7,5287.41,3,2,5,10,Loyal Customers
CUST01901,2025-04-20,163,3,2344.37,1,1,3,5,Lost Customers
CUST01902,2025-08-08,53,2,549.9300000000001,3,1,1,5,Lost Customers
CUST01903,2025-09-10,20,8,5239.29,5,3,5,13,Champions
CUST01904,2025-08-22,39,3,2969.4300000000003,4,1,4,9,Potential Loyalists
CUST01905,2025-09-28,2,3,2083.6400000000003,5,1,3,9,Potential Loyalists
CUST01906,2025-07-11,81,1,555.37,3,1,1,5,Lost Customers
CUST01907,2025-08-29,32,5,3168.6099999999997,4,2,4,10,Loyal Customers
CUST01908,2025-02-26,216,3,1025.52,1,1,2,4,Lost Customers
CUST01909,2025-08-24,37,1,825.7,4,1,2,7,At Risk
CUST01910,2025-05-23,130,5,2642.55,2,2,4,8,Potential Loyalists
CUST01911,2025-08-21,40,8,5924.11,4,3,5,12,Loyal Customers
CUST01912,2025-08-18,43,4,1992.5,4,1,3,8,Potential Loyalists
CUST01913,2025-07-14,78,1,422.52,3,1,1,5,Lost Customers
CUST01914,2025-07-09,83,6,5482.889999999999,3,2,5,10,Loyal Customers
CUST01915,2024-12-31,273,4,3357.25,1,1,4,6,At Risk
CUST01916,2025-09-20,10,2,934.02,5,1,2,8,Potential Loyalists
CUST01917,2025-03-18,196,2,1593.3,1,1,3,5,Lost Customers
CUST01918,2025-04-13,170,4,3621.08,1,1,4,6,At Risk
CUST01919,2025-08-21,40,1,328.12,4,1,1,6,At Risk
CUST01920,2025-02-27,215,4,2814.54,1,1,4,6,At Risk
CUST01921,2025-07-17,75,4,2532.17,3,1,3,7,At Risk
CUST01922,2025-08-31,30,3,2918.16,4,1,4,9,Potential Loyalists
CUST01923,2025-05-07,146,3,1359.38,2,1,2,5,Lost Customers
CUST01924,2025-07-31,61,1,371.86,3,1,1,5,Lost Customers
CUST01925,2025-09-18,12,1,448.97,5,1,1,7,At Risk
CUST01926,2025-05-23,130,1,449.37,2,1,1,4,Lost Customers
CUST01927,2025-04-20,163,3,3362.8999999999996,1,1,4,6,At Risk
CUST01928,2025-09-24,6,3,1788.02,5,1,3,9,Potential Loyalists
CUST01929,2025-04-20,163,2,735.4100000000001,1,1,1,3,Lost Customers
CUST01930,2025-09-11,19,2,1131.9099999999999,5,1,2,8,Potential Loyalists
CUST01931,2025-09-20,10,2,975.78,5,1,2,8,Potential Loyalists
CUST01932,2025-09-18,12,1,1359.13,5,1,2,8,Potential Loyalists
CUST01933,2025-08-22,39,6,3230.78,4,2,4,10,Loyal Customers
CUST01934,2025-08-28,33,1,585.58,4,1,1,6,At Risk
CUST01935,2025-08-09,52,1,308.98,3,1,1,5,Lost Customers
CUST01936,2025-08-27,34,1,300.34,4,1,1,6,At Risk
CUST01937,2025-06-02,120,1,383.33,2,1,1,4,Lost Customers
CUST01938,2025-08-16,45,4,1866.8,4,1,3,8,Potential Loyalists
CUST01939,2025-08-27,34,4,3249.84,4,1,4,9,Potential Loyalists
CUST01940,2025-09-22,8,7,6388.84,5,2,5,12,Loyal Customers
CUST01941,2025-08-14,47,9,5847.1900000000005,3,3,5,11,Loyal Customers
CUST01942,2025-01-24,249,1,523.56,1,1,1,3,Lost Customers
CUST01943,2025-08-09,52,4,4844.02,3,1,5,9,Potential Loyalists
CUST01944,2025-09-17,13,7,5245.9800000000005,5,2,5,12,Loyal Customers
CUST01945,2025-06-04,118,1,554.68,2,1,1,4,Lost Customers
CUST01946,2025-06-04,118,3,1522.71,2,1,2,5,Lost Customers
CUST01947,2025-05-30,123,7,4832.0599999999995,2,2,5,9,Potential Loyalists
CUST01948,2025-04-13,170,2,1170.93,1,1,2,4,Lost Customers
CUST01949,2025-05-17,136,8,9603.31,2,3,5,10,Loyal Customers
CUST01950,2025-05-17,136,3,1395.9099999999999,2,1,2,5,Lost Customers
CUST01951,2025-05-28,125,4,2559.6099999999997,2,1,3,6,At Risk
CUST01952,2024-11-21,313,2,922.6,1,1,2,4,Lost Customers
CUST01953,2025-04-07,176,1,886.28,1,1,2,4,Lost Customers
CUST01954,2025-08-11,50,10,7300.599999999999,3,3,5,11,Loyal Customers
CUST01955,2025-09-05,25,7,2957.63,4,2,4,10,Loyal Customers
CUST01956,2025-07-14,78,1,301.98,3,1,1,5,Lost Customers
CUST01957,2025-03-04,210,3,2989.2,1,1,4,6,At Risk
CUST01958,2025-06-09,113,7,3390.38,2,2,4,8,Potential Loyalists
CUST01959,2025-09-21,9,1,676.52,5,1,1,7,At Risk
CUST01960,2025-09-05,25,1,1173.93,4,1,2,7,At Risk
CUST01961,2025-07-13,79,4,3056.04,3,1,4,8,Potential Loyalists
CUST01962,2025-05-11,142,8,5467.6900000000005,2,3,5,10,Loyal Customers
CUST01963,2025-06-09,113,1,827.54,2,1,2,5,Lost Customers
CUST01964,2025-09-15,15,1,848.15,5,1,2,8,Potential Loyalists
CUST01965,2025-03-18,196,2,1060.55,1,1,2,4,Lost Customers
CUST01966,2025-08-12,49,6,5099.78,3,2,5,10,Loyal Customers
CUST01967,2025-09-02,28,4,1574.64,4,1,3,8,Potential Loyalists
CUST01968,2025-08-02,59,1,1323.58,3,1,2,6,At Risk
CUST01969,2025-07-12,80,2,1641.0,3,1,3,7,At Risk
CUST01970,2025-07-08,84,3,1898.37,3,1,3,7,At Risk
CUST01971,2025-09-20,10,2,2559.3999999999996,5,1,3,9,Potential Loyalists
CUST01972,2025-09-26,4,9,4551.23,5,3,5,13,Champions
CUST01973,2025-07-03,89,3,2694.88,2,1,4,7,At Risk
CUST01974,2025-08-07,54,5,2533.77,3,2,3,8,Potential Loyalists
CUST01975,2025-08-04,57,5,3442.37,3,2,4,9,Potential Loyalists
CUST01976,2025-06-22,100,5,4264.75,2,2,5,9,Potential Loyalists
CUST01977,2025-07-24,68,2,1844.12,3,1,3,7,At Risk
CUST01978,2025-04-27,156,7,6034.36,1,2,5,8,Potential Loyalists
CUST01979,2025-07-31,61,1,669.46,3,1,1,5,Lost Customers
CUST01980,2025-09-29,1,8,7551.46,5,3,5,13,Champions
CUST01981,2025-07-08,84,4,4730.360000000001,3,1,5,9,Potential Loyalists
CUST01982,2025-08-25,36,7,4060.75,4,2,5,11,Loyal Customers
CUST01983,2025-07-25,67,3,1024.8700000000001,3,1,2,6,At Risk
CUST01984,2025-09-09,21,8,4659.86,4,3,5,12,Loyal Customers
CUST01985,2025-07-17,75,1,1983.49,3,1,3,7,At Risk
CUST01986,2025-09-25,5,5,5637.98,5,2,5,12,Loyal Customers
CUST01987,2025-05-26,127,1,299.78,2,1,1,4,Lost Customers
CUST01988,2025-08-09,52,1,824.71,3,1,2,6,At Risk
CUST01989,2025-07-22,70,3,1255.63,3,1,2,6,At Risk
CUST01990,2025-08-02,59,4,3877.7699999999995,3,1,4,8,Potential Loyalists
CUST01991,2025-07-27,65,7,5405.02,3,2,5,10,Loyal Customers
CUST01992,2025-08-11,50,1,1412.07,3,1,2,6,At Risk
CUST01993,2025-09-07,23,6,3224.71,4,2,4,10,Loyal Customers
CUST01994,2025-07-09,83,6,4371.35,3,2,5,10,Loyal Customers
CUST01995,2025-05-09,144,5,2602.16,2,2,4,8,Potential Loyalists
CUST01996,2025-03-08,206,2,1407.45,1,1,2,4,Lost Customers
CUST01997,2025-09-07,23,2,2544.7,4,1,3,8,Potential Loyalists
CUST01998,2025-09-24,6,7,8151.54,5,2,5,12,Loyal Customers
CUST01999,2025-07-22,70,2,762.25,3,1,1,5,Lost Customers
CUST02000,2025-06-26,96,10,4734.83,2,3,5,10,Loyal Customers
CUST02001,2025-09-25,5,1,519.52,5,1,1,7,At Risk
CUST02002,2025-09-03,27,6,5905.59,4,2,5,11,Loyal Customers
CUST02003,2025-04-14,169,2,1381.48,1,1,2,4,Lost Customers
CUST02004,2025-09-29,1,1,1164.15,5,1,2,8,Potential Loyalists
CUST02005,2025-09-23,7,5,2573.5,5,2,4,11,Loyal Customers
CUST02006,2025-06-23,99,1,1872.67,2,1,3,6,At Risk
CUST02007,2025-05-01,152,6,5058.75,1,2,5,8,Potential Loyalists
CUST02008,2025-02-14,228,4,4601.66,1,1,5,7,At Risk
CUST02009,2025-08-30,31,4,3434.0099999999998,4,1,4,9,Potential Loyalists
CUST02010,2025-06-25,97,2,3814.95,2,1,4,7,At Risk
CUST02011,2025-05-23,130,4,4620.1,2,1,5,8,Potential Loyalists
CUST02012,2025-09-26,4,1,397.31,5,1,1,7,At Risk
CUST02013,2025-09-11,19,1,496.68,5,1,1,7,At Risk
CUST02014,2025-08-22,39,1,585.15,4,1,1,6,At Risk
CUST02015,2025-03-02,212,4,5003.34,1,1,5,7,At Risk
CUST02016,2025-09-15,15,1,359.18,5,1,1,7,At Risk
CUST02017,2025-07-15,77,2,1871.94,3,1,3,7,At Risk
CUST02018,2025-08-15,46,1,873.21,4,1,2,7,At Risk
CUST02019,2025-08-06,55,7,4765.56,3,2,5,10,Loyal Customers
CUST02020,2025-08-31,30,3,2876.52,4,1,4,9,Potential Loyalists
CUST02021,2025-09-21,9,4,3437.71,5,1,4,10,Loyal Customers
CUST02022,2025-08-17,44,1,329.75,4,1,1,6,At Risk
CUST02023,2025-08-17,44,1,888.97,4,1,2,7,At Risk
CUST02024,2025-09-29,1,10,6196.01,5,3,5,13,Champions
CUST02025,2025-08-17,44,5,4736.54,4,2,5,11,Loyal Customers
CUST02026,2025-08-27,34,5,4265.33,4,2,5,11,Loyal Customers
CUST02027,2025-09-18,12,3,2947.52,5,1,4,10,Loyal Customers
CUST02028,2025-05-26,127,2,1517.08,2,1,2,5,Lost Customers
CUST02029,2025-07-12,80,3,1502.72,3,1,2,6,At Risk
CUST02030,2025-09-23,7,5,2940.72,5,2,4,11,Loyal Customers
CUST02031,2025-04-16,167,2,734.56,1,1,1,3,Lost Customers
CUST02032,2024-10-23,342,2,1046.18,1,1,2,4,Lost Customers
CUST02033,2025-06-10,112,4,2919.45,2,1,4,7,At Risk
CUST02034,2025-09-17,13,1,568.26,5,1,1,7,At Risk
CUST02035,2025-06-29,93,3,2201.39,2,1,3,6,At Risk
CUST02036,2025-08-23,38,8,5443.38,4,3,5,12,Loyal Customers
CUST02037,2025-09-29,1,2,1131.94,5,1,2,8,Potential Loyalists
CUST02038,2025-01-11,262,3,1941.74,1,1,3,5,Lost Customers
CUST02039,2025-04-23,160,3,1806.76,1,1,3,5,Lost Customers
CUST02040,2025-09-29,1,1,686.12,5,1,1,7,At Risk
CUST02041,2025-09-15,15,5,6809.49,5,2,5,12,Loyal Customers
CUST02042,2025-07-24,68,4,2102.49,3,1,3,7,At Risk
CUST02043,2025-09-20,10,1,429.28,5,1,1,7,At Risk
CUST02044,2025-09-30,0,7,5404.4400000000005,5,2,5,12,Loyal Customers
CUST02045,2025-06-30,92,1,626.4,2,1,1,4,Lost Customers
CUST02046,2024-12-22,282,6,4967.95,1,2,5,8,Potential Loyalists
CUST02047,2025-07-31,61,7,6827.32,3,2,5,10,Loyal Customers
CUST02048,2025-03-27,187,1,683.23,1,1,1,3,Lost Customers
CUST02049,2025-07-11,81,6,3627.55,3,2,4,9,Potential Loyalists
CUST02050,2025-09-15,15,2,985.3000000000001,5,1,2,8,Potential Loyalists
CUST02051,2025-07-07,85,3,2953.97,3,1,4,8,Potential Loyalists
CUST02052,2025-08-06,55,3,4211.0599999999995,3,1,5,9,Potential Loyalists
CUST02053,2025-07-31,61,2,1075.67,3,1,2,6,At Risk
CUST02054,2025-09-01,29,7,7547.42,4,2,5,11,Loyal Customers
CUST02055,2025-07-19,73,6,3391.84,3,2,4,9,Potential Loyalists
CUST02056,2025-03-19,195,2,1281.97,1,1,2,4,Lost Customers
CUST02057,2025-09-27,3,2,1878.1,5,1,3,9,Potential Loyalists
CUST02058,2025-09-18,12,1,1013.35,5,1,2,8,Potential Loyalists
CUST02059,2025-08-08,53,3,2449.99,3,1,3,7,At Risk
CUST02060,2025-09-07,23,2,1331.01,4,1,2,7,At Risk
CUST02061,2025-06-20,102,5,3294.69,2,2,4,8,Potential Loyalists
CUST02062,2025-04-22,161,4,3844.48,1,1,4,6,At Risk
CUST02063,2025-08-23,38,4,1973.4899999999998,4,1,3,8,Potential Loyalists
CUST02064,2025-07-23,69,3,2866.45,3,1,4,8,Potential Loyalists
CUST02065,2025-04-11,172,5,3492.37,1,2,4,7,At Risk
CUST02066,2025-08-13,48,1,656.93,3,1,1,5,Lost Customers
CUST02067,2025-08-06,55,7,8726.75,3,2,5,10,Loyal Customers
CUST02068,2025-09-23,7,2,1629.56,5,1,3,9,Potential Loyalists
CUST02069,2024-11-19,315,1,791.45,1,1,2,4,Lost Customers
CUST02070,2025-07-12,80,1,557.51,3,1,1,5,Lost Customers
CUST02071,2025-09-13,17,1,887.16,5,1,2,8,Potential Loyalists
CUST02072,2025-08-26,35,11,7176.07,4,4,5,13,Champions
CUST02073,2025-08-27,34,1,462.53,4,1,1,6,At Risk
CUST02074,2025-08-25,36,1,1003.93,4,1,2,7,At Risk
CUST02075,2025-01-02,271,5,2192.94,1,2,3,6,At Risk
CUST02076,2025-03-01,213,4,3480.34,1,1,4,6,At Risk
CUST02077,2025-07-14,78,5,2528.43,3,2,3,8,Potential Loyalists
CUST02078,2025-09-01,29,8,3814.58,4,3,4,11,Loyal Customers
CUST02079,2025-09-11,19,7,4373.8099999999995,5,2,5,12,Loyal Customers
CUST02080,2025-04-05,178,3,2768.41,1,1,4,6,At Risk
CUST02081,2025-04-17,166,9,5848.4400000000005,1,3,5,9,Potential Loyalists
CUST02082,2025-05-29,124,2,1444.5700000000002,2,1,2,5,Lost Customers
CUST02083,2025-09-02,28,2,1606.4,4,1,3,8,Potential Loyalists
CUST02084,2025-04-18,165,1,481.85,1,1,1,3,Lost Customers
CUST02085,2025-09-27,3,1,682.7,5,1,1,7,At Risk
CUST02086,2025-08-21,40,2,1886.35,4,1,3,8,Potential Loyalists
CUST02087,2025-09-16,14,1,479.82,5,1,1,7,At Risk
CUST02088,2025-08-20,41,3,1761.31,4,1,3,8,Potential Loyalists
CUST02089,2025-09-10,20,1,542.75,5,1,1,7,At Risk
CUST02090,2025-07-12,80,2,852.76,3,1,2,6,At Risk
CUST02091,2025-09-11,19,1,872.98,5,1,2,8,Potential Loyalists
CUST02092,2025-04-09,174,3,2595.52,1,1,4,6,At Risk
CUST02093,2025-09-19,11,2,1202.49,5,1,2,8,Potential Loyalists
CUST02094,2025-06-26,96,2,1171.49,2,1,2,5,Lost Customers
CUST02095,2025-04-20,163,2,1605.26,1,1,3,5,Lost Customers
CUST02096,2025-09-25,5,3,2926.04,5,1,4,10,Loyal Customers
CUST02097,2025-08-02,59,4,2180.25,3,1,3,7,At Risk
CUST02098,2025-02-19,223,1,558.72,1,1,1,3,Lost Customers
CUST02099,2025-06-15,107,3,2275.89,2,1,3,6,At Risk
CUST02100,2025-09-07,23,8,4274.82,4,3,5,12,Loyal Customers
CUST02101,2025-09-12,18,7,4502.69,5,2,5,12,Loyal Customers
CUST02102,2025-09-13,17,6,3780.56,5,2,4,11,Loyal Customers
CUST02103,2025-08-17,44,2,1052.31,4,1,2,7,At Risk
CUST02104,2025-09-26,4,1,679.74,5,1,1,7,At Risk
CUST02105,2025-09-15,15,4,2058.2,5,1,3,9,Potential Loyalists
CUST02106,2025-08-15,46,8,20239.78,4,3,5,12,Loyal Customers
CUST02107,2025-07-02,90,5,3080.15,2,2,4,8,Potential Loyalists
CUST02108,2025-09-21,9,3,2025.15,5,1,3,9,Potential Loyalists
CUST02109,2025-09-09,21,5,3747.13,4,2,4,10,Loyal Customers
CUST02110,2025-09-04,26,2,1374.8200000000002,4,1,2,7,At Risk
CUST02111,2025-03-30,184,1,1404.22,1,1,2,4,Lost Customers
CUST02112,2024-10-30,335,3,1402.8600000000001,1,1,2,4,Lost Customers
CUST02113,2025-03-20,194,2,2358.37,1,1,3,5,Lost Customers
CUST02114,2025-06-11,111,2,587.4200000000001,2,1,1,4,Lost Customers
CUST02115,2024-12-27,277,1,483.57,1,1,1,3,Lost Customers
CUST02116,2025-05-02,151,2,1180.1399999999999,1,1,2,4,Lost Customers
CUST02117,2025-06-30,92,3,2584.4,2,1,4,7,At Risk
CUST02118,2025-06-29,93,7,5739.9800000000005,2,2,5,9,Potential Loyalists
CUST02119,2025-08-17,44,3,2881.38,4,1,4,9,Potential Loyalists
CUST02120,2025-08-20,41,8,4965.58,4,3,5,12,Loyal Customers
CUST02121,2025-09-07,23,1,467.21,4,1,1,6,At Risk
CUST02122,2025-01-29,244,1,863.7,1,1,2,4,Lost Customers
CUST02123,2025-06-14,108,1,448.88,2,1,1,4,Lost Customers
CUST02124,2025-08-21,40,2,995.22,4,1,2,7,At Risk
CUST02125,2025-05-13,140,1,321.85,2,1,1,4,Lost Customers
CUST02126,2025-03-08,206,1,698.21,1,1,1,3,Lost Customers
CUST02127,2025-03-04,210,1,1050.81,1,1,2,4,Lost Customers
CUST02128,2025-08-20,41,1,1406.44,4,1,2,7,At Risk
CUST02129,2025-07-02,90,1,787.79,2,1,2,5,Lost Customers
CUST02130,2025-07-08,84,3,1356.56,3,1,2,6,At Risk
CUST02131,2025-06-29,93,4,2614.58,2,1,4,7,At Risk
CUST02132,2025-09-30,0,1,585.94,5,1,1,7,At Risk
CUST02133,2025-08-28,33,4,3704.23,4,1,4,9,Potential Loyalists
CUST02134,2025-03-22,192,3,2486.55,1,1,3,5,Lost Customers
CUST02135,2025-07-26,66,1,1006.67,3,1,2,6,At Risk
CUST02136,2025-07-08,84,4,3776.61,3,1,4,8,Potential Loyalists
CUST02137,2025-08-14,47,3,3099.36,3,1,4,8,Potential Loyalists
CUST02138,2025-03-20,194,1,472.88,1,1,1,3,Lost Customers
CUST02139,2025-09-02,28,1,440.82,4,1,1,6,At Risk
CUST02140,2025-08-31,30,6,4288.45,4,2,5,11,Loyal Customers
CUST02141,2025-07-15,77,2,2337.84,3,1,3,7,At Risk
CUST02142,2025-07-13,79,1,1330.95,3,1,2,6,At Risk
CUST02143,2025-07-31,61,1,1023.26,3,1,2,6,At Risk
CUST02144,2025-04-10,173,2,1767.13,1,1,3,5,Lost Customers
CUST02145,2025-06-11,111,7,4813.139999999999,2,2,5,9,Potential Loyalists
CUST02146,2025-06-04,118,1,917.63,2,1,2,5,Lost Customers
CUST02147,2025-05-29,124,2,997.9000000000001,2,1,2,5,Lost Customers
CUST02148,2025-04-10,173,1,459.5,1,1,1,3,Lost Customers
CUST02149,2025-07-28,64,2,3065.5299999999997,3,1,4,8,Potential Loyalists
CUST02150,2025-01-28,245,4,2166.25,1,1,3,5,Lost Customers
CUST02151,2025-08-22,39,3,2519.29,4,1,3,8,Potential Loyalists
CUST02152,2025-06-13,109,4,2366.99,2,1,3,6,At Risk
CUST02153,2025-07-14,78,6,6234.7,3,2,5,10,Loyal Customers
CUST02154,2025-06-16,106,16,11777.27,2,5,5,12,Loyal Customers
CUST02155,2025-03-17,197,1,846.73,1,1,2,4,Lost Customers
CUST02156,2025-02-28,214,1,1705.47,1,1,3,5,Lost Customers
CUST02157,2025-08-13,48,1,736.31,3,1,1,5,Lost Customers
CUST02158,2025-06-21,101,8,4793.27,2,3,5,10,Loyal Customers
CUST02159,2025-09-21,9,3,1632.0,5,1,3,9,Potential Loyalists
CUST02160,2025-09-27,3,2,1098.67,5,1,2,8,Potential Loyalists
CUST02161,2025-04-30,153,3,2402.2799999999997,1,1,3,5,Lost Customers
CUST02162,2025-09-18,12,6,3338.24,5,2,4,11,Loyal Customers
CUST02163,2025-05-30,123,3,2010.3600000000001,2,1,3,6,At Risk
CUST02164,2025-08-13,48,1,644.0,3,1,1,5,Lost Customers
CUST02165,2025-08-22,39,2,667.69,4,1,1,6,At Risk
CUST02166,2025-09-10,20,1,1010.89,5,1,2,8,Potential Loyalists
CUST02167,2025-08-18,43,5,3963.67,4,2,4,10,Loyal Customers
CUST02168,2025-04-18,165,3,2219.25,1,1,3,5,Lost Customers
CUST02169,2025-06-28,94,4,3065.81,2,1,4,7,At Risk
CUST02170,2025-05-15,138,6,3749.08,2,2,4,8,Potential Loyalists
CUST02171,2025-06-02,120,1,1067.07,2,1,2,5,Lost Customers
CUST02172,2025-09-13,17,6,3942.03,5,2,4,11,Loyal Customers
CUST02173,2025-09-30,0,1,2057.25,5,1,3,9,Potential Loyalists
CUST02174,2025-05-14,139,7,3517.69,2,2,4,8,Potential Loyalists
CUST02175,2025-08-30,31,5,3584.25,4,2,4,10,Loyal Customers
CUST02176,2025-06-08,114,1,971.25,2,1,2,5,Lost Customers
CUST02177,2025-03-17,197,1,898.53,1,1,2,4,Lost Customers
CUST02178,2025-08-25,36,4,2493.7200000000003,4,1,3,8,Potential Loyalists
CUST02179,2025-09-16,14,1,475.85,5,1,1,7,At Risk
CUST02180,2025-05-31,122,3,2631.13,2,1,4,7,At Risk
CUST02181,2025-09-19,11,1,908.67,5,1,2,8,Potential Loyalists
CUST02182,2025-07-21,71,2,1385.9899999999998,3,1,2,6,At Risk
CUST02183,2025-08-10,51,2,2206.5,3,1,3,7,At Risk
CUST02184,2025-06-12,110,2,1434.1,2,1,2,5,Lost Customers
CUST02185,2025-03-04,210,6,2701.7200000000003,1,2,4,7,At Risk
CUST02186,2025-05-31,122,5,3170.84,2,2,4,8,Potential Loyalists
CUST02187,2025-02-25,217,1,1006.5,1,1,2,4,Lost Customers
CUST02188,2025-05-28,125,2,640.48,2,1,1,4,Lost Customers
CUST02189,2025-07-05,87,4,2813.7799999999997,2,1,4,7,At Risk
CUST02190,2025-06-21,101,4,2228.5,2,1,3,6,At Risk
CUST02191,2025-04-25,158,4,2674.4,1,1,4,6,At Risk
CUST02192,2025-09-21,9,1,911.64,5,1,2,8,Potential Loyalists
CUST02193,2025-09-12,18,1,395.16,5,1,1,7,At Risk
CUST02194,2025-07-25,67,5,7337.07,3,2,5,10,Loyal Customers
CUST02195,2025-06-03,119,8,4744.28,2,3,5,10,Loyal Customers
CUST02196,2025-04-08,175,1,605.92,1,1,1,3,Lost Customers
CUST02197,2025-09-09,21,1,362.15,4,1,1,6,At Risk
CUST02198,2025-06-26,96,3,3118.08,2,1,4,7,At Risk
CUST02199,2025-06-26,96,4,2638.62,2,1,4,7,At Risk
CUST02200,2025-09-27,3,3,1089.4,5,1,2,8,Potential Loyalists
CUST02201,2025-05-24,129,5,4412.26,2,2,5,9,Potential Loyalists
CUST02202,2025-09-28,2,6,3383.51,5,2,4,11,Loyal Customers
CUST02203,2025-08-09,52,3,1505.22,3,1,2,6,At Risk
CUST02204,2025-04-08,175,1,456.72,1,1,1,3,Lost Customers
CUST02205,2025-02-06,236,2,2473.31,1,1,3,5,Lost Customers
CUST02206,2024-12-26,278,2,1232.78,1,1,2,4,Lost Customers
CUST02207,2025-09-01,29,9,6120.55,4,3,5,12,Loyal Customers
CUST02208,2025-05-30,123,6,5051.27,2,2,5,9,Potential Loyalists
CUST02209,2025-09-08,22,4,1867.09,4,1,3,8,Potential Loyalists
CUST02210,2025-04-29,154,2,1718.96,1,1,3,5,Lost Customers
CUST02211,2025-09-25,5,5,3668.86,5,2,4,11,Loyal Customers
CUST02212,2025-08-09,52,1,619.75,3,1,1,5,Lost Customers
CUST02213,2025-08-18,43,3,1948.1499999999999,4,1,3,8,Potential Loyalists
CUST02214,2025-03-01,213,6,5751.179999999999,1,2,5,8,Potential Loyalists
CUST02215,2025-08-23,38,1,362.55,4,1,1,6,At Risk
CUST02216,2025-07-02,90,3,2218.09,2,1,3,6,At Risk
CUST02217,2025-08-19,42,1,586.15,4,1,1,6,At Risk
CUST02218,2025-09-04,26,5,3903.06,4,2,4,10,Loyal Customers
CUST02219,2025-08-22,39,1,484.4,4,1,1,6,At Risk
CUST02220,2025-07-22,70,1,366.62,3,1,1,5,Lost Customers
CUST02221,2025-08-27,34,1,682.97,4,1,1,6,At Risk
CUST02222,2025-06-30,92,1,836.55,2,1,2,5,Lost Customers
CUST02223,2025-09-20,10,1,764.96,5,1,1,7,At Risk
CUST02224,2025-03-17,197,3,1603.7,1,1,3,5,Lost Customers
CUST02225,2025-01-22,251,6,2353.84,1,2,3,6,At Risk
CUST02226,2025-08-12,49,10,7516.83,3,3,5,11,Loyal Customers
CUST02227,2025-09-02,28,4,2320.84,4,1,3,8,Potential Loyalists
CUST02228,2025-07-05,87,3,2870.67,2,1,4,7,At Risk
CUST02229,2025-07-17,75,4,3538.13,3,1,4,8,Potential Loyalists
CUST02230,2025-09-06,24,1,388.37,4,1,1,6,At Risk
CUST02231,2025-07-24,68,3,1511.08,3,1,2,6,At Risk
CUST02232,2025-09-30,0,1,327.98,5,1,1,7,At Risk
CUST02233,2025-06-28,94,1,515.82,2,1,1,4,Lost Customers
CUST02234,2025-04-14,169,1,880.11,1,1,2,4,Lost Customers
CUST02235,2025-08-09,52,1,221.66,3,1,1,5,Lost Customers
CUST02236,2025-05-08,145,2,1413.8899999999999,2,1,2,5,Lost Customers
CUST02237,2025-08-23,38,6,3565.76,4,2,4,10,Loyal Customers
CUST02238,2025-08-04,57,10,6304.62,3,3,5,11,Loyal Customers
CUST02239,2025-08-16,45,1,576.85,4,1,1,6,At Risk
CUST02240,2025-09-11,19,1,2577.76,5,1,4,10,Loyal Customers
CUST02241,2025-06-08,114,4,3532.06,2,1,4,7,At Risk
CUST02242,2025-05-23,130,3,2407.42,2,1,3,6,At Risk
CUST02243,2025-05-20,133,4,2923.57,2,1,4,7,At Risk
CUST02244,2025-09-25,5,4,2406.37,5,1,3,9,Potential Loyalists
CUST02245,2025-07-09,83,8,4970.59,3,3,5,11,Loyal Customers
CUST02246,2025-04-30,153,3,2005.87,1,1,3,5,Lost Customers
CUST02247,2025-08-06,55,1,533.22,3,1,1,5,Lost Customers
CUST02248,2025-06-29,93,1,1245.24,2,1,2,5,Lost Customers
CUST02249,2025-07-17,75,3,1584.17,3,1,3,7,At Risk
